,Category,Description,Data.Carbohydrate,Data.Cholesterol,Data.Fiber,Data.Protein,Data.Sugar Total,Data.Water,Data.Fat.Monosaturated Fat,Data.Fat.Polysaturated Fat,Data.Fat.Saturated Fat,Data.Fat.Total Lipid,Data.Major Minerals.Calcium,Data.Major Minerals.Copper,Data.Major Minerals.Iron,Data.Major Minerals.Magnesium,Data.Major Minerals.Phosphorus,Data.Major Minerals.Potassium,Data.Major Minerals.Sodium,Data.Major Minerals.Zinc,Data.Vitamins.Vitamin A - RAE,Data.Vitamins.Vitamin B12,Data.Vitamins.Vitamin B6,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin E,Data.Vitamins.Vitamin K,Dietary category,Data.Carbohydratehighorlow,Data.Cholesterolhighorlow,Data.Fiberhighorlow,Data.Proteinhighorlow,Data.Sugar Totalhighorlow,Data.Waterhighorlow,Data.Fat.Monosaturated Fathighorlow,Data.Fat.Polysaturated Fathighorlow,Data.Fat.Saturated Fathighorlow,Data.Fat.Total Lipidhighorlow,Data.Major Minerals.Calciumhighorlow,Data.Major Minerals.Copperhighorlow,Data.Major Minerals.Ironhighorlow,Data.Major Minerals.Magnesiumhighorlow,Data.Major Minerals.Phosphorushighorlow,Data.Major Minerals.Potassiumhighorlow,Data.Major Minerals.Sodiumhighorlow,Data.Major Minerals.Zinchighorlow,Data.Vitamins.Vitamin A - RAEhighorlow,Data.Vitamins.Vitamin B12highorlow,Data.Vitamins.Vitamin B6highorlow,Data.Vitamins.Vitamin Chighorlow,Data.Vitamins.Vitamin Ehighorlow,Data.Vitamins.Vitamin Khighorlow
6992,Nutritional drink or shake,"Nutritional drink or shake, ready-to-drink (Boost)",17.3,4,1.3,4.22,8.44,75.82,1.154,0.057,0.422,1.69,127,0.211,1.9,42,127,245,63,1.9,158,0.89,0.295,25.3,5.7,16.9,Vegetarian,medium,low,medium,low,medium,medium,low,low,low,low,high,high,medium,high,medium,medium,low,high,high,medium,high,high,high,medium
6993,Nutritional drink or shake,"Nutritional drink or shake, ready-to-drink (Boost Plus)",17.29,4,1.2,5.38,8.46,71.1,2.551,0.122,0.42,5.38,135,0.192,1.73,38,115,138,77,1.73,84,0.81,0.269,23.1,5.19,12.3,Vegetarian,medium,low,medium,medium,medium,medium,medium,low,low,medium,high,medium,medium,medium,medium,medium,low,medium,medium,medium,medium,high,high,medium
6994,Nutritional drink or shake,"Nutritional drink or shake, ready-to-drink (Carnation Instant Breakfast)",12.95,9,0.1,5.52,12.91,78.29,0.411,0.093,1.084,1.92,147,0.189,1.69,40,145,261,84,1.5,133,0.71,0.202,10.2,1.26,12.0,Vegetarian,medium,low,low,medium,high,medium,low,low,low,low,high,medium,medium,high,medium,medium,low,medium,high,medium,medium,high,medium,medium
6995,Nutritional drink or shake,"Nutritional drink or shake, ready-to-drink (Ensure)",16.88,2,0.0,3.8,9.7,76.2,0.844,1.266,0.422,2.53,127,0.211,1.9,42,105,156,84,1.58,158,0.63,0.211,12.7,1.42,8.4,Vegetarian,medium,low,low,low,medium,medium,low,low,low,low,high,high,medium,high,medium,medium,low,medium,high,medium,medium,high,medium,low
6996,Nutritional drink or shake,"Nutritional drink or shake, ready-to-drink (Ensure Plus)",19.88,2,0.0,5.16,8.33,69.84,1.095,2.655,0.574,4.52,79,0.198,1.79,40,79,175,95,1.51,149,0.6,0.198,11.9,1.34,7.9,Vegetarian,medium,low,low,medium,medium,medium,low,medium,low,low,medium,medium,medium,high,low,medium,low,medium,high,medium,medium,high,medium,low
6997,Nutritional drink or shake,"Nutritional drink or shake, ready-to-drink, sugar free (Glucerna)",11.88,2,2.2,4.4,2.64,79.74,2.318,0.395,0.232,3.08,110,0.22,1.98,44,110,176,92,1.65,165,0.66,0.22,26.4,1.46,8.8,Vegetarian,low,low,medium,low,low,medium,medium,low,low,low,high,high,medium,high,medium,medium,low,medium,high,medium,medium,high,medium,medium
6998,Nutritional drink or shake,"Nutritional drink or shake, ready-to-drink (Kellogg's Special K Protein)",9.2,4,1.7,3.2,5.95,84.5,0.834,0.521,0.208,1.6,113,0.0,0.5,39,113,168,73,0.7,169,0.7,0.23,20.0,4.5,6.4,Vegetarian,low,low,medium,low,medium,high,low,low,low,low,high,low,low,high,medium,medium,low,low,high,medium,medium,high,high,low
6999,Nutritional drink or shake,"Nutritional drink or shake, ready-to-drink (Muscle Milk)",2.28,2,0.2,5.87,0.78,89.0,1.449,0.362,0.362,2.17,69,0.143,1.3,20,101,198,95,1.05,88,0.69,0.224,27.6,0.83,0.0,Vegetarian,low,low,low,medium,low,high,low,low,low,low,medium,medium,medium,medium,medium,medium,low,medium,medium,medium,medium,high,medium,low
7000,Nutritional drink or shake,"Nutritional drink or shake, ready-to-drink, light (Muscle Milk)",2.1,1,0.2,4.78,0.38,91.51,0.809,0.118,0.104,1.15,117,0.143,1.15,28,67,80,27,0.96,100,0.4,0.134,4.0,0.9,0.0,Vegetarian,low,low,low,low,low,high,low,low,low,low,high,medium,medium,medium,low,low,low,medium,medium,low,medium,medium,medium,low
7001,Nutritional drink or shake,"Nutritional drink or shake, ready-to-drink (Slim Fast)",7.74,3,1.6,3.32,5.95,85.69,0.97,0.32,0.54,1.93,161,0.012,0.87,45,161,193,68,0.72,170,0.68,0.225,19.4,4.58,6.5,Vegetarian,low,low,medium,low,medium,high,low,low,low,low,high,low,low,high,medium,medium,low,low,high,medium,medium,high,high,low
7002,Nutritional drink or shake,"Nutritional drink or shake, ready-to-drink, sugar free (Slim Fast)",7.74,3,1.6,3.32,5.95,85.69,0.97,0.32,0.54,1.93,161,0.012,0.87,45,161,193,68,0.72,170,0.68,0.225,19.4,4.58,6.5,Vegetarian,low,low,medium,low,medium,high,low,low,low,low,high,low,low,high,medium,medium,low,low,high,medium,medium,high,high,low
7003,Nutritional drink or shake,"Nutritional drink or shake, high protein, ready-to-drink (Slim Fast)",0.85,4,0.4,6.59,0.6,88.57,2.1,0.767,0.508,3.38,130,0.014,0.96,44,136,179,72,0.85,171,0.6,0.208,19.4,4.58,6.5,Vegetarian,low,low,low,medium,low,high,medium,low,low,low,high,low,low,high,medium,medium,low,medium,high,medium,medium,high,high,low
7004,Nutritional drink or shake,"Nutritional drink or shake, ready-to-drink, NFS",16.88,2,0.0,3.8,9.7,76.2,0.844,1.266,0.422,2.53,127,0.211,1.9,42,105,156,84,1.58,158,0.63,0.211,12.7,1.42,8.4,Vegetarian,medium,low,low,low,medium,medium,low,low,low,low,high,high,medium,high,medium,medium,low,medium,high,medium,medium,high,medium,low
7005,Nutritional drink or shake,"Nutritional drink or shake, high protein, ready-to-drink, NFS",0.85,4,0.4,6.59,0.6,88.57,2.1,0.767,0.508,3.38,130,0.014,0.96,44,136,179,72,0.85,171,0.6,0.208,19.4,4.58,6.5,Vegetarian,low,low,low,medium,low,high,medium,low,low,low,high,low,low,high,medium,medium,low,medium,high,medium,medium,high,high,low
7006,Nutritional drink or shake,"Nutritional drink or shake, high protein, light, ready-to-drink, NFS",17.29,4,1.2,5.38,8.46,71.1,2.551,0.122,0.42,5.38,135,0.192,1.73,38,115,138,77,1.73,84,0.81,0.269,23.1,5.19,12.3,Vegetarian,medium,low,medium,medium,medium,medium,medium,low,low,medium,high,medium,medium,medium,medium,medium,low,medium,medium,medium,medium,high,high,medium
7007,Nutritional drink or shake,"Nutritional drink or shake, liquid, soy-based",17.29,4,1.2,5.38,8.46,71.1,2.551,0.122,0.42,5.38,135,0.192,1.73,38,115,138,77,1.73,84,0.81,0.269,23.1,5.19,12.3,Vegetarian,medium,low,medium,medium,medium,medium,medium,low,low,medium,high,medium,medium,medium,medium,medium,low,medium,medium,medium,medium,high,high,medium
7008,Nutritional powder mix (Carnation Instant Breakfast),Nutritional powder mix (Carnation Instant Breakfast),66.2,12,0.4,19.9,65.8,7.4,0.314,0.278,0.56,1.4,285,1.425,12.82,228,427,947,385,8.55,625,1.71,1.14,76.9,9.37,90.0,Vegetarian,high,low,low,high,high,low,low,low,low,low,high,high,high,high,high,high,medium,high,high,high,high,high,high,high
7009,Nutritional powder mix,"Nutritional powder mix, sugar free (Carnation Instant Breakfast)",41.0,44,2.0,35.8,39.0,7.4,1.189,1.027,2.162,5.1,500,2.6,2.3,410,500,1705,717,15.4,2686,3.1,2.0,138.0,16.88,120.0,Vegetarian,high,medium,medium,high,high,low,low,low,medium,low,high,high,medium,high,high,high,high,high,high,high,high,high,high,high
7010,Nutritional powder mix (EAS Whey Protein Powder),Nutritional powder mix (EAS Whey Protein Powder),17.95,205,0.0,66.67,5.13,6.61,0.281,0.926,2.564,5.13,256,1.0,0.92,181,643,564,385,7.14,15,2.27,1.0,0.8,0.38,0.5,Vegetarian,medium,high,low,high,medium,low,low,low,medium,low,high,high,low,high,high,high,medium,high,low,high,high,low,low,low
7011,Nutritional powder mix (EAS Soy Protein Powder),Nutritional powder mix (EAS Soy Protein Powder),43.94,0,0.0,47.62,40.48,2.83,0.644,1.956,0.0,3.57,95,1.001,6.43,22,441,714,452,2.29,0,0.0,0.057,0.0,0.12,2.7,Vegetarian,high,low,low,high,high,low,low,medium,low,low,medium,high,high,medium,high,high,medium,high,low,low,low,low,low,low
7012,Nutritional powder mix,"Nutritional powder mix, high protein (Herbalife)",20.38,0,0.0,53.57,3.57,8.3,2.907,7.268,0.0,10.71,714,2.5,22.5,500,1429,1000,1214,18.75,1875,6.43,2.5,75.0,16.88,125.0,Vegetarian,medium,low,low,high,low,low,medium,high,low,medium,high,high,high,high,high,high,high,high,high,high,high,high,high,high
7013,Nutritional powder mix (Isopure),Nutritional powder mix (Isopure),29.07,12,0.0,58.14,1.16,0.86,0.149,0.021,0.581,1.16,698,1.163,1.26,233,581,872,372,8.72,872,3.49,1.163,34.9,7.85,46.5,Vegetarian,medium,low,low,high,low,low,low,low,low,low,high,high,medium,high,high,high,medium,high,high,high,high,high,high,high
7014,Nutritional powder mix (Kellogg's Special K20 Protein Water),Nutritional powder mix (Kellogg's Special K20 Protein Water),58.4,4,37.5,35.2,2.0,3.95,0.146,0.4,0.236,0.6,115,0.0,2.0,7,69,490,280,0.0,2,8.3,2.8,0.0,0.0,0.0,Vegetarian,high,low,high,high,low,low,low,low,low,low,high,low,medium,low,low,high,medium,low,low,high,high,low,low,low
7015,Nutritional powder mix (Muscle Milk),Nutritional powder mix (Muscle Milk),18.5,21,7.1,45.71,5.71,15.0,12.105,1.77,1.553,17.14,500,1.0,8.57,200,643,1129,329,7.14,750,3.0,1.0,30.0,7.07,0.5,Vegetarian,medium,medium,high,high,medium,low,high,medium,low,high,high,high,high,high,high,high,medium,high,high,high,high,high,high,low
7016,Nutritional powder mix,"Nutritional powder mix, light (Muscle Milk)",22.0,10,2.0,50.0,4.0,12.0,8.474,1.239,1.087,12.0,1200,1.4,12.0,280,700,840,250,10.0,1050,4.2,1.4,42.0,9.45,0.5,Vegetarian,medium,low,medium,high,low,low,high,low,low,medium,high,high,high,high,high,high,medium,high,high,high,high,high,high,low
7017,Nutritional powder mix (Slim Fast),Nutritional powder mix (Slim Fast),73.92,5,18.1,8.13,38.02,1.99,10.51,1.19,1.45,13.34,364,0.769,0.68,385,385,247,472,17.31,1034,8.08,2.308,1.3,51.92,96.2,Vegetarian,high,low,high,medium,high,low,high,low,low,high,high,high,low,high,high,medium,medium,high,high,high,high,low,high,high
7018,Nutritional powder mix,"Nutritional powder mix, sugar free (Slim Fast)",73.92,5,18.1,8.13,38.02,1.99,10.51,1.19,1.45,13.34,364,0.769,0.68,385,385,247,472,17.31,1034,8.08,2.308,1.3,51.92,96.2,Vegetarian,high,low,high,medium,high,low,high,low,low,high,high,high,low,high,high,medium,medium,high,high,high,high,low,high,high
7019,Nutritional powder mix,"Nutritional powder mix, high protein (Slim Fast)",50.0,6,18.2,27.87,20.59,5.4,8.93,1.049,1.333,13.46,1039,0.769,24.84,473,563,752,495,17.29,865,8.07,2.307,103.8,51.92,0.1,Vegetarian,high,low,high,high,high,low,high,low,low,high,high,high,high,high,high,high,high,high,high,high,high,high,high,low
7020,Nutritional powder mix,"Nutritional powder mix, NFS",66.2,12,0.4,19.9,65.8,7.4,0.314,0.278,0.56,1.4,285,1.425,12.82,228,427,947,385,8.55,625,1.71,1.14,76.9,9.37,90.0,Vegetarian,high,low,low,high,high,low,low,low,low,low,high,high,high,high,high,high,medium,high,high,high,high,high,high,high
7021,Nutritional powder mix,"Nutritional powder mix, high protein, NFS",20.38,0,0.0,53.57,3.57,8.3,2.907,7.268,0.0,10.71,714,2.5,22.5,500,1429,1000,1214,18.75,1875,6.43,2.5,75.0,16.88,125.0,Vegetarian,medium,low,low,high,low,low,medium,high,low,medium,high,high,high,high,high,high,high,high,high,high,high,high,high,high
7022,Nutritional powder mix,"Nutritional powder mix, whey based, NFS",6.25,16,3.1,78.13,0.0,3.44,0.158,0.299,0.781,1.56,469,0.049,1.13,195,1321,500,156,6.18,0,2.45,0.607,0.0,0.0,0.0,Vegetarian,low,low,high,high,low,low,low,low,low,low,high,low,medium,high,high,high,low,high,low,high,high,low,low,low
7023,Nutritional powder mix,"Nutritional powder mix, protein, soy based, NFS",28.89,0,6.7,55.56,22.22,4.13,1.057,2.701,1.111,5.56,178,2.62,12.0,64,1272,933,733,6.6,0,0.0,0.164,0.0,0.0,0.0,Vegetarian,medium,low,high,high,high,low,low,medium,low,medium,high,high,high,high,high,high,high,high,low,low,medium,low,low,low
7024,Nutritional powder mix,"Nutritional powder mix, protein, light, NFS",22.0,10,2.0,50.0,4.0,12.0,8.474,1.239,1.087,12.0,1200,1.4,12.0,280,700,840,250,10.0,1050,4.2,1.4,42.0,9.45,0.5,Vegetarian,medium,low,medium,high,low,low,high,low,low,medium,high,high,high,high,high,high,medium,high,high,high,high,high,high,low
7025,Nutritional powder mix,"Nutritional powder mix, protein, NFS",6.25,16,3.1,78.13,0.0,3.44,0.158,0.299,0.781,1.56,469,0.049,1.13,195,1321,500,156,6.18,0,2.45,0.607,0.0,0.0,0.0,Vegetarian,low,low,high,high,low,low,low,low,low,low,high,low,medium,high,high,high,low,high,low,high,high,low,low,low
7026,Energy drink (Full Throttle),Energy drink (Full Throttle),12.08,0,0.0,0.25,12.08,87.3,0.0,0.0,0.0,0.08,13,0.005,0.02,3,0,3,35,0.0,0,0.25,0.167,0.0,0.0,0.0,Vegetarian,low,low,low,low,high,high,low,low,low,low,low,low,low,low,low,low,low,low,low,low,medium,low,low,low
7027,Energy drink (Monster),Energy drink (Monster),11.28,0,0.0,0.47,10.93,88.05,0.0,0.0,0.0,0.0,0,0.002,0.04,0,0,2,77,0.01,0,2.57,1.01,0.0,0.0,0.0,Vegetarian,low,low,low,low,high,high,low,low,low,low,low,low,low,low,low,low,low,low,low,high,high,low,low,low
7028,Energy drink (Mountain Dew AMP),Energy drink (Mountain Dew AMP),12.08,0,0.0,0.25,12.08,87.3,0.0,0.0,0.0,0.08,13,0.005,0.02,3,17,3,27,0.0,0,0.6,0.2,0.0,0.0,0.0,Vegetarian,low,low,low,low,high,high,low,low,low,low,low,low,low,low,low,low,low,low,low,medium,medium,low,low,low
7029,Energy drink (No Fear),Energy drink (No Fear),15.0,0,0.0,0.42,13.75,84.52,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,10,48,0.63,0,2.5,0.833,25.0,0.0,0.0,Vegetarian,medium,low,low,low,high,high,low,low,low,low,low,low,low,low,low,low,low,low,low,high,high,high,low,low
7030,Energy drink (No Fear Motherload),Energy drink (No Fear Motherload),15.0,0,0.0,0.42,13.75,84.52,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,10,48,0.63,0,2.5,0.833,25.0,0.0,0.0,Vegetarian,medium,low,low,low,high,high,low,low,low,low,low,low,low,low,low,low,low,low,low,high,high,high,low,low
7031,Energy drink (NOS),Energy drink (NOS),11.25,0,0.0,0.0,11.25,88.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,85,0.0,0,2.5,0.833,0.0,0.0,0.0,Vegetarian,low,low,low,low,high,high,low,low,low,low,low,low,low,low,low,low,low,low,low,high,high,low,low,low
7032,Energy drink (Red Bull),Energy drink (Red Bull),10.23,0,0.0,0.46,10.22,89.22,0.0,0.0,0.0,0.0,6,0.002,0.06,19,0,3,39,0.01,0,1.97,2.167,0.0,0.0,0.0,Vegetarian,low,low,low,low,medium,high,low,low,low,low,low,low,low,medium,low,low,low,low,low,high,high,low,low,low
7033,Energy drink (Rockstar),Energy drink (Rockstar),12.7,0,0.0,0.34,12.26,87.08,0.0,0.0,0.0,0.22,1,0.0,0.05,0,0,6,16,0.05,0,3.77,1.353,0.0,0.0,0.0,Vegetarian,medium,low,low,low,high,high,low,low,low,low,low,low,low,low,low,low,low,low,low,high,high,low,low,low
7034,Energy drink (SoBe Energize Energy Juice Drink),Energy drink (SoBe Energize Energy Juice Drink),11.27,0,0.0,0.0,10.42,88.45,0.0,0.0,0.0,0.0,8,0.0,0.0,0,0,4,10,0.0,0,0.0,0.0,25.0,0.0,0.0,Vegetarian,low,low,low,low,high,high,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,high,low,low
7035,Energy drink (Vault),Energy drink (Vault),12.99,0,0.0,0.0,12.99,86.73,0.0,0.0,0.0,0.0,2,0.005,0.02,3,0,3,12,0.0,0,0.0,0.0,0.0,0.0,0.0,Vegetarian,medium,low,low,low,high,high,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
7036,Energy Drink,Energy Drink,10.23,0,0.0,0.46,10.22,89.22,0.0,0.0,0.0,0.0,6,0.002,0.06,19,0,3,39,0.01,0,1.97,2.167,0.0,0.0,0.0,Vegetarian,low,low,low,low,medium,high,low,low,low,low,low,low,low,medium,low,low,low,low,low,high,high,low,low,low
7037,Energy drink,"Energy drink, low calorie (Monster)",1.38,0,0.0,0.0,1.38,98.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,75,0.0,0,2.5,0.833,0.0,0.0,0.0,Vegetarian,low,low,low,low,low,high,low,low,low,low,low,low,low,low,low,low,low,low,low,high,high,low,low,low
7038,Energy drink,"Energy drink, sugar free (Monster)",1.38,0,0.0,0.0,1.38,98.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,75,0.0,0,2.5,0.833,0.0,0.0,0.0,Vegetarian,low,low,low,low,low,high,low,low,low,low,low,low,low,low,low,low,low,low,low,high,high,low,low,low
7039,Energy drink,"Energy drink, sugar free (Mountain Dew AMP)",1.03,0,0.0,0.0,0.0,98.35,0.0,0.0,0.0,0.0,0,0.005,0.0,3,17,2,31,0.0,0,0.25,0.083,0.0,0.0,0.0,Vegetarian,low,low,low,low,low,high,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
7040,Energy drink,"Energy drink, sugar free (No Fear)",0.42,0,0.0,0.42,0.0,99.11,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,42,0.0,0,2.5,0.833,25.0,0.0,0.0,Vegetarian,low,low,low,low,low,high,low,low,low,low,low,low,low,low,low,low,low,low,low,high,high,high,low,low
7041,Energy drink,"Energy drink, sugar-free (NOS)",1.03,0,0.0,0.0,0.0,98.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,85,0.0,0,2.5,0.833,0.0,0.0,0.0,Vegetarian,low,low,low,low,low,high,low,low,low,low,low,low,low,low,low,low,low,low,low,high,high,low,low,low
7042,Energy drink (Ocean Spray Cran-Energy Juice Drink),Energy drink (Ocean Spray Cran-Energy Juice Drink),3.75,0,0.0,0.0,3.75,96.18,0.0,0.0,0.0,0.0,0,0.01,0.0,2,1,0,21,0.01,0,1.25,0.417,25.0,0.0,0.1,Vegetarian,low,low,low,low,low,high,low,low,low,low,low,low,low,low,low,low,low,low,low,high,high,high,low,low
7043,Energy drink,"Energy drink, sugar-free (Red Bull)",0.7,0,0.0,0.25,0.0,98.35,0.0,0.0,0.0,0.08,13,0.005,0.02,3,0,3,83,0.0,0,1.99,1.995,0.0,0.0,0.0,Vegetarian,low,low,low,low,low,high,low,low,low,low,low,low,low,low,low,low,low,low,low,high,high,low,low,low
7044,Energy drink,"Energy drink, sugar free (Rockstar)",0.7,0,0.0,0.25,0.0,98.35,0.0,0.0,0.0,0.08,13,0.005,0.02,3,0,3,52,0.0,0,2.5,0.833,0.0,0.0,0.0,Vegetarian,low,low,low,low,low,high,low,low,low,low,low,low,low,low,low,low,low,low,low,high,high,low,low,low
7045,Energy drink,"Energy drink, sugar free (Vault)",0.7,0,0.0,0.25,0.0,98.35,0.0,0.0,0.0,0.08,2,0.005,0.02,3,0,3,14,0.0,0,0.0,0.0,0.0,0.0,0.0,Vegetarian,low,low,low,low,low,high,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
7046,Energy drink (XS),Energy drink (XS),0.7,0,0.0,0.25,0.0,98.35,0.0,0.0,0.0,0.08,13,0.005,0.02,3,0,3,83,0.0,0,1.99,1.995,0.0,0.0,0.0,Vegetarian,low,low,low,low,low,high,low,low,low,low,low,low,low,low,low,low,low,low,low,high,high,low,low,low
7047,Energy drink (XS Gold Plus),Energy drink (XS Gold Plus),0.7,0,0.0,0.25,0.0,98.35,0.0,0.0,0.0,0.08,13,0.005,0.02,3,0,3,83,0.0,0,1.99,1.995,0.0,0.0,0.0,Vegetarian,low,low,low,low,low,high,low,low,low,low,low,low,low,low,low,low,low,low,low,high,high,low,low,low
7048,Energy drink,"Energy drink, sugar free",0.7,0,0.0,0.25,0.0,98.35,0.0,0.0,0.0,0.08,13,0.005,0.02,3,0,3,68,0.0,0,2.24,1.414,0.0,0.0,0.0,Vegetarian,low,low,low,low,low,high,low,low,low,low,low,low,low,low,low,low,low,low,low,high,high,low,low,low
7049,Sports drink (Gatorade G),Sports drink (Gatorade G),6.43,0,0.0,0.0,5.24,93.38,0.0,0.0,0.0,0.0,1,0.006,0.05,0,10,15,39,0.01,0,0.0,0.022,0.4,0.0,0.2,Vegetarian,low,low,low,low,medium,high,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
7050,Sports drink (Powerade),Sports drink (Powerade),7.84,0,0.0,0.0,6.11,91.91,0.011,0.028,0.008,0.05,1,0.0,0.09,0,1,18,42,0.01,0,0.91,0.153,0.0,0.0,0.0,Vegetarian,low,low,low,low,medium,high,low,low,low,low,low,low,low,low,low,low,low,low,low,medium,medium,low,low,low
7051,Sports drink,"Sports drink, NFS",6.43,0,0.0,0.0,5.24,93.38,0.0,0.0,0.0,0.0,1,0.006,0.05,0,10,15,39,0.01,0,0.0,0.022,0.4,0.0,0.2,Vegetarian,low,low,low,low,medium,high,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
7052,Sports drink,"Sports drink, low calorie (Gatorade G2)",1.94,0,0.0,0.05,1.3,97.94,0.0,0.0,0.0,0.01,0,0.0,0.0,0,7,13,45,0.0,0,0.0,0.0,0.0,0.0,0.2,Vegetarian,low,low,low,low,low,high,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
7053,Sports drink,"Sports drink, low calorie (Powerade Zero)",0.14,0,0.0,0.0,0.0,99.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,10,42,0.0,0,0.25,0.083,0.0,0.0,0.0,Vegetarian,low,low,low,low,low,high,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
7054,Sports drink,"Sports drink, low calorie",1.94,0,0.0,0.05,1.3,97.94,0.0,0.0,0.0,0.01,0,0.0,0.0,0,7,13,45,0.0,0,0.0,0.0,0.0,0.0,0.2,Vegetarian,low,low,low,low,low,high,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
7055,Fluid replacement,"Fluid replacement, electrolyte solution",2.45,0,0.0,0.0,2.45,96.44,0.0,0.0,0.0,0.0,10,0.01,0.0,1,10,77,101,0.02,0,0.0,0.0,0.0,0.0,0.0,Vegetarian,low,low,low,low,low,high,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
7056,Fluid replacement,"Fluid replacement, 5% glucose in water",0.12,0,0.0,0.0,0.12,99.73,0.0,0.0,0.0,0.0,3,0.01,0.0,1,0,4,9,0.01,0,0.0,0.0,0.0,0.0,0.0,Vegetarian,low,low,low,low,low,high,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
7057,Fruit juice,"Fruit juice, acai blend",12.83,0,1.2,0.83,11.1,84.88,0.0,0.0,0.0,0.83,19,0.076,0.16,11,13,130,13,0.11,485,3.4,1.1,42.1,11.11,16.7,Vegetarian,medium,low,medium,low,high,high,low,low,low,low,low,low,low,low,low,low,low,low,high,high,high,high,high,medium
7058,Cheese as ingredient in sandwiches,Cheese as ingredient in sandwiches,4.32,90,0.0,20.76,2.36,40.65,7.026,1.1,16.589,28.93,958,0.037,0.48,29,604,148,1058,3.05,269,1.54,0.077,0.0,0.71,2.4,Vegetarian,low,high,low,high,low,medium,high,low,high,high,high,low,low,medium,high,medium,high,high,high,high,low,low,medium,low
7059,Breakfast meat as ingredient in omelet,Breakfast meat as ingredient in omelet,1.61,77,0.0,20.81,0.9,56.11,7.539,3.257,5.813,17.87,15,0.091,1.14,21,245,367,1102,2.32,14,0.79,0.362,0.0,0.55,0.6,Non-Vegetarian,low,high,low,high,low,medium,high,high,high,high,low,medium,medium,medium,high,high,high,high,low,medium,high,low,low,low
7060,Fish fillet,"Fish fillet, fried as ingredient in sandwiches",8.18,60,0.3,18.11,0.14,63.3,3.01,3.215,3.197,10.03,21,0.041,0.71,25,250,310,240,0.43,17,1.71,0.269,0.0,1.46,14.7,Non-Vegetarian,low,high,low,high,low,medium,medium,high,medium,medium,low,low,low,medium,high,high,medium,low,low,high,medium,low,medium,medium
7061,Breading or batter as ingredient in food,Breading or batter as ingredient in food,39.64,19,1.6,6.32,0.68,51.53,0.318,0.459,0.336,1.39,47,0.093,2.57,14,79,71,246,0.5,8,0.08,0.039,0.0,0.09,0.7,Vegetarian,high,low,medium,medium,low,medium,low,low,low,low,medium,medium,high,low,low,low,medium,low,low,low,low,low,low,low
7062,Wheat bread as ingredient in sandwiches,Wheat bread as ingredient in sandwiches,45.42,0,5.4,11.4,5.2,36.95,0.652,1.566,0.72,3.98,161,0.191,3.15,56,166,189,462,1.36,0,0.0,0.16,0.1,0.35,5.5,Vegetarian,high,low,high,medium,medium,medium,low,medium,low,low,high,medium,high,high,medium,medium,medium,medium,low,low,medium,low,low,low
7063,Wheat bun as ingredient in sandwiches,Wheat bun as ingredient in sandwiches,46.3,0,4.8,11.71,6.64,35.78,0.813,1.728,0.86,3.99,194,0.194,2.78,58,174,202,470,1.4,26,0.17,0.148,1.2,0.38,5.7,Vegetarian,high,low,high,medium,medium,low,low,medium,low,low,high,medium,high,high,medium,medium,medium,medium,low,low,medium,low,low,low
7064,Spinach,"Spinach, cooked, as ingredient",4.27,0,2.6,3.36,0.49,89.88,0.012,0.194,0.074,0.46,116,0.153,3.19,93,58,656,93,0.62,524,0.0,0.218,23.1,2.39,568.1,Vegetarian,low,low,high,low,low,high,low,low,low,low,high,medium,high,high,low,high,low,low,high,low,medium,high,high,high
7065,Broccoli,"Broccoli, cooked, as ingredient",6.92,0,2.7,2.94,1.77,88.85,0.032,0.117,0.119,0.38,49,0.051,0.76,22,69,329,34,0.43,31,0.0,0.164,79.0,0.81,105.8,Vegetarian,low,low,high,low,low,high,low,low,low,low,medium,low,low,medium,low,high,low,low,low,low,medium,high,medium,high
7066,Carrots,"Carrots, cooked, as ingredient",9.98,0,2.9,0.97,4.94,87.8,0.012,0.106,0.033,0.25,34,0.047,0.31,12,36,333,72,0.25,826,0.0,0.129,5.2,0.69,13.8,Vegetarian,low,low,high,low,medium,high,low,low,low,low,low,low,low,low,low,high,low,low,high,low,medium,medium,medium,medium
